State Bucket,Draw Call #,GPUTime (ms),GPUBusy (%),TessellatorBusy (%),VSBusy (%),VSTime (ms),HSBusy (%),HSTime (ms),DSBusy (%),DSTime (ms),GSBusy (%),GSTime (ms),PSBusy (%),PSTime (ms),CSBusy (%),CSTime (ms),PrimitiveAssemblyBusy (%),TexUnitBusy (%),DepthStencilTestBusy (%),VSVerticesIn,VSVALUInstCount,VSSALUInstCount,VSVALUBusy (%),VSSALUBusy (%),HSPatches,HSVALUInstCount,HSSALUInstCount,HSVALUBusy (%),HSSALUBusy (%),GSPrimsIn,GSVerticesOut,GSVALUInstCount,GSSALUInstCount,GSVALUBusy (%),GSSALUBusy (%),PSPixelsOut,PSExportStalls (%),PSVALUInstCount,PSSALUInstCount,PSVALUBusy (%),PSSALUBusy (%),TexTriFilteringPct (%),TexVolFilteringPct (%),TexAveAnisotropy,State Hash
glDrawArrays,172,0.0032,100,0.768939,20.8444,0.000667021,0,0,0,0,0,0,100,0.0032,0,0,10.923,76.1368,9.63072,36,202,7,0.0299625,0.00207661,0,0,0,0,0,0,0,0,0,0,0,36098,0,34,4,2.75668,0.648629,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,103,0.00304,100,1.95381,31.864,0.000968664,0,0,0,0,0,0,25.8836,0.000786862,0,0,17.1833,0.401013,0.00603027,36,202,7,0.0761322,0.00527649,0,0,0,0,0,0,0,0,0,0,0,25,0,34,4,0.0187085,0.00440199,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,250,0.00288,100,0.807255,22.0725,0.000635687,0,0,0,0,0,0,100,0.00288,0,0,11.5607,86.0935,8.67177,36,202,7,0.0314556,0.00218009,0,0,0,0,0,0,0,0,0,0,0,40126,0,34,4,3.44359,0.810257,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,249,0.00272,100,0.823213,21.8761,0.00059503,0,0,0,0,0,0,100,0.00272,0,0,11.478,81.0318,5.91112,36,202,7,0.0320773,0.00222318,0,0,0,0,0,0,0,0,0,0,0,22126,0,34,4,1.93172,0.454523,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,187,0.00256,100,0.820981,22.24,0.000569343,0,0,0,0,0,0,100,0.00256,0,0,11.6546,79.0447,4.18852,36,202,7,0.0319904,0.00221715,0,0,0,0,0,0,0,0,0,0,0,12292,0,34,4,1.07218,0.252277,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,165,0.0024,100,0.94208,25.8374,0.000620098,0,0,0,0,0,0,100,0.0024,0,0,13.5206,32.3011,0.340195,36,202,7,0.0367091,0.0025442,0,0,0,0,0,0,0,0,0,0,0,2893,0,34,4,0.290131,0.068266,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,149,0.00224,100,1.53431,24.0943,0.000539713,0,0,0,0,0,0,100,0.00224,0,0,13.0298,45.0135,4.65975,36,202,7,0.059786,0.00414358,0,0,0,0,0,0,0,0,0,0,0,15406,0,34,4,1.41264,0.332386,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,125,0.00208,100,1.75638,27.2456,0.000566709,0,0,0,0,0,0,100,0.00208,0,0,14.772,13.5903,1.10316,36,202,7,0.0684393,0.00474332,0,0,0,0,0,0,0,0,0,0,0,2919,0,34,4,0.309776,0.0728884,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,186,0.00208,100,0.861427,23.559,0.000490027,0,0,0,0,0,0,100,0.00208,0,0,12.3418,71.4732,2.00202,36,202,7,0.0335664,0.00232639,0,0,0,0,0,0,0,0,0,0,0,6640,0,34,4,0.639682,0.150513,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,126,0.00192,100,1.69634,26.3508,0.000505935,0,0,0,0,0,0,100,0.00192,0,0,14.2723,32.6126,2.05236,36,202,7,0.0660995,0.00458115,0,0,0,0,0,0,0,0,0,0,0,5434,0,34,4,0.534211,0.125697,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,123,0.00176,100,2.01005,31.3171,0.000551181,0,0,0,0,0,0,13.7584,0.000242148,0,0,16.9893,0.412557,0.00930579,36,202,7,0.0783237,0.00542838,0,0,0,0,0,0,0,0,0,0,0,23,0,34,4,0.00928799,0.00218541,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,206,0.0016,100,0.896464,24.163,0.000386608,0,0,0,0,0,0,100,0.0016,0,0,12.6639,70.3032,1.48857,36,202,7,0.0349317,0.00242101,0,0,0,0,0,0,0,0,0,0,0,6255,0,34,4,0.559224,0.131582,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,226,0.0016,100,0.888475,23.7502,0.000380004,0,0,0,0,0,0,100,0.0016,0,0,12.4441,59.5593,1.38756,36,202,7,0.0346203,0.00239943,0,0,0,0,0,0,0,0,0,0,0,5761,0,34,4,0.523224,0.123112,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,164,0.0016,100,1.20927,31.3963,0.00050234,0,0,0,0,0,0,90.9202,0.00145472,0,0,16.4763,10.5083,0.0522525,36,202,7,0.0471205,0.00326578,0,0,0,0,0,0,0,0,0,0,0,768,0,34,4,0.119512,0.0281204,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,207,0.00144,100,0.810608,22.3167,0.000321361,0,0,0,0,0,0,100,0.00144,0,0,11.6813,84.9249,3.24744,36,202,7,0.0315862,0.00218914,0,0,0,0,0,0,0,0,0,0,0,11375,0,34,4,1.0803,0.254187,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
