State Bucket,Draw Call #,GPUTime (ms),GPUBusy (%),TessellatorBusy (%),VSBusy (%),VSTime (ms),HSBusy (%),HSTime (ms),DSBusy (%),DSTime (ms),GSBusy (%),GSTime (ms),PSBusy (%),PSTime (ms),CSBusy (%),CSTime (ms),PrimitiveAssemblyBusy (%),TexUnitBusy (%),DepthStencilTestBusy (%),VSVerticesIn,VSVALUInstCount,VSSALUInstCount,VSVALUBusy (%),VSSALUBusy (%),HSPatches,HSVALUInstCount,HSSALUInstCount,HSVALUBusy (%),HSSALUBusy (%),GSPrimsIn,GSVerticesOut,GSVALUInstCount,GSSALUInstCount,GSVALUBusy (%),GSSALUBusy (%),PSPixelsOut,PSExportStalls (%),PSVALUInstCount,PSSALUInstCount,PSVALUBusy (%),PSSALUBusy (%),TexTriFilteringPct (%),TexVolFilteringPct (%),TexAveAnisotropy,State Hash
glDrawArrays,193,0.00624,100,1.038,16.0377,0.00100075,0,0,0,0,0,0,100,0.00624,0,0,8.6772,77.0584,78.0035,36,202,7,0.0404466,0.00280323,0,0,0,0,0,0,0,0,0,0,0,159708,0.422246,34,4,17.2575,4.06058,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>3</Attachment></Depth><FBO>2</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>0</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,147,0.00576,100,1.51388,23.1754,0.0013349,0,0,0,0,0,0,100,0.00576,0,0,12.5385,43.8324,9.26315,36,202,7,0.0589898,0.0040884,0,0,0,0,0,0,0,0,0,0,0,13498,0,34,4,2.27457,0.535194,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>3</Attachment></Depth><FBO>2</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>0</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,208,0.0056,100,1.45174,22.1928,0.0012428,0,0,0,0,0,0,100,0.0056,0,0,12.0486,55.3141,10.5139,36,202,7,0.0565687,0.0039206,0,0,0,0,0,0,0,0,0,0,0,18564,0,34,4,2.91524,0.685938,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>3</Attachment></Depth><FBO>2</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>0</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,2,0.00544,100,2.4782,38.0756,0.00207131,0,0,0,0,0,0,0,0,0,0,20.7014,0.508643,0,36,202,7,0.0965657,0.00669267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>3</Attachment></Depth><FBO>2</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>0</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,169,0.00528,100,1.20267,18.8307,0.000994263,0,0,0,0,0,0,100,0.00528,0,0,10.1782,53.9551,17.9232,36,202,7,0.0468634,0.00324796,0,0,0,0,0,0,0,0,0,0,0,30465,0,34,4,4.27628,1.00618,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>3</Attachment></Depth><FBO>2</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>0</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,167,0.00496,100,1.55284,23.6137,0.00117124,0,0,0,0,0,0,100,0.00496,0,0,12.8205,45.6506,7.69231,36,202,7,0.060508,0.00419363,0,0,0,0,0,0,0,0,0,0,0,12968,0,34,4,2.15792,0.507746,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>3</Attachment></Depth><FBO>2</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>0</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,232,0.00496,100,1.19907,19.3812,0.000961309,0,0,0,0,0,0,100,0.00496,0,0,10.4585,61.2376,45.5424,36,202,7,0.0467229,0.00323822,0,0,0,0,0,0,0,0,0,0,0,82354,0.123507,34,4,10.3549,2.43646,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>3</Attachment></Depth><FBO>2</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>0</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,189,0.00496,100,1.28276,19.9818,0.000991097,0,0,0,0,0,0,100,0.00496,0,0,10.8085,62.6138,18.0675,36,202,7,0.0499842,0.00346425,0,0,0,0,0,0,0,0,0,0,0,28707,0,34,4,3.92799,0.924232,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>3</Attachment></Depth><FBO>2</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>0</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,209,0.0048,100,1.14492,17.7003,0.000849613,0,0,0,0,0,0,100,0.0048,0,0,9.55864,54.3358,13.7584,36,202,7,0.0446129,0.00309198,0,0,0,0,0,0,0,0,0,0,0,26957,0,34,4,3.66579,0.862538,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>3</Attachment></Depth><FBO>2</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>0</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,168,0.0048,100,1.37317,21.263,0.00102062,0,0,0,0,0,0,100,0.0048,0,0,11.5109,53.4011,10.623,36,202,7,0.0535071,0.00370841,0,0,0,0,0,0,0,0,0,0,0,20697,0,34,4,3.15668,0.742747,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>3</Attachment></Depth><FBO>2</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>0</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
