State Bucket,Draw Call #,GPUTime (ms),GPUBusy (%),TessellatorBusy (%),VSBusy (%),VSTime (ms),HSBusy (%),HSTime (ms),DSBusy (%),DSTime (ms),GSBusy (%),GSTime (ms),PSBusy (%),PSTime (ms),CSBusy (%),CSTime (ms),PrimitiveAssemblyBusy (%),TexUnitBusy (%),DepthStencilTestBusy (%),VSVerticesIn,VSVALUInstCount,VSSALUInstCount,VSVALUBusy (%),VSSALUBusy (%),HSPatches,HSVALUInstCount,HSSALUInstCount,HSVALUBusy (%),HSSALUBusy (%),GSPrimsIn,GSVerticesOut,GSVALUInstCount,GSSALUInstCount,GSVALUBusy (%),GSSALUBusy (%),PSPixelsOut,PSExportStalls (%),PSVALUInstCount,PSSALUInstCount,PSVALUBusy (%),PSSALUBusy (%),TexTriFilteringPct (%),TexVolFilteringPct (%),TexAveAnisotropy,State Hash
glDrawArrays,309,0.00256,100,0.870591,14.3516,0.000367402,0,0,0,0,58.6145,0.00150053,0,0,0,0,5.34155,4.21004,0,36,8,2,0.00131113,0.000655566,0,0,0,0,0,12,72,472,27,0.10535,0.0120527,0,0,0,0,0,0,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
glDrawArrays,349,0.00256,100,0.885853,13.4559,0.000344471,0,0,0,0,58.3142,0.00149284,0,0,0,0,5.38182,3.45803,0,36,8,2,0.00133412,0.000667058,0,0,0,0,0,12,72,472,27,0.105497,0.0120695,0,0,0,0,0,0,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
glDrawArrays,339,0.00256,100,0.873316,13.8678,0.000355017,0,0,0,0,57.9053,0.00148238,0,0,0,0,5.38457,3.83654,0,36,8,2,0.00131524,0.000657618,0,0,0,0,0,12,72,472,27,0.10589,0.0121146,0,0,0,0,0,0,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
glDrawArrays,104,0.0024,100,1.08451,10.4531,0.000250874,0,0,0,0,45.2509,0.00108602,11.3505,0.000272413,0,0,4.93908,3.80557,0.0114331,36,8,2,0.00163329,0.000816647,0,0,0,0,0,12,72,472,27,0.0964052,0.0110294,90,0,34,4,0.0146471,0.00344637,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
glDrawArrays,164,0.0024,100,0.753826,11.6957,0.000280696,0,0,0,0,45.0438,0.00108105,17.3474,0.000416338,0,0,4.9169,3.54434,0.00908224,36,8,2,0.00113528,0.00056764,0,0,0,0,0,12,72,472,27,0.0949102,0.0108584,201,0,34,4,0.024206,0.00569554,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
glDrawArrays,99,0.0024,100,1.18234,11.5171,0.00027641,0,0,0,0,49.4007,0.00118562,0,0,0,0,4.97507,5.07835,0,36,8,2,0.00178063,0.000890313,0,0,0,0,0,12,72,472,27,0.10502,0.012015,0,0,0,0,0,0,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
glDrawArrays,186,0.0024,100,0.606072,10.0349,0.000240837,0,0,0,0,41.1806,0.000988333,34.0439,0.000817054,0,0,3.95772,19.4655,0.499279,36,8,2,0.000912759,0.000456379,0,0,0,0,0,12,72,472,27,0.0878002,0.0100449,1741,0,34,4,0.137719,0.0324044,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
glDrawArrays,289,0.00224,100,0.874858,13.4312,0.000300859,0,0,0,0,58.5691,0.00131195,0,0,0,0,5.29395,3.35187,0,36,8,2,0.00131756,0.000658779,0,0,0,0,0,12,72,472,27,0.106142,0.0121433,0,0,0,0,0,0,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
glDrawArrays,168,0.00224,100,0.57972,8.91407,0.000199675,0,0,0,0,39.4769,0.000884283,58.2381,0.00130453,0,0,3.72104,50.3248,1.76361,36,8,2,0.000873073,0.000436536,0,0,0,0,0,12,72,472,27,0.0849924,0.0097237,5735,0,34,4,0.378768,0.0891219,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
glDrawArrays,125,0.00208,100,1.01594,9.51376,0.000197886,0,0,0,0,49.5604,0.00103086,37.8634,0.000787559,0,0,4.69415,8.01126,0.365678,36,8,2,0.00153003,0.000765017,0,0,0,0,0,12,72,472,27,0.0902969,0.0103306,1034,0,34,4,0.0866959,0.020399,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
